hfpxzc href,qBF1Pd,e4rVHe,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,W4Efsd 7,UsdlK,lcr4fd href,Cw1rxd,R8c4Qb,Cw1rxd 2,R8c4Qb 2,MW4etd,UY7F9,ah5Ghc,
https://www.google.com.br/maps/place/GDMI+Inc/data=!4m7!3m6!1s0x864c1e02757a53af:0x84acfd161b20094!8m2!3d32.9016779!4d-96.6703497!16s%2Fg%2F1tqtb1z4!19sChIJr1N6dQIeTIYRlACyYdHPSgg?authuser=0&hl=pt-BR&rclk=1,GDMI Inc,5,-6,Fabricante de produtos cosméticos,·,·,2763 Marquis Dr,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://www.gdmiinc.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/LivePURE%C2%AE/data=!4m7!3m6!1s0x864c3c01b56da91d:0x291b7420a5959abf!8m2!3d33.0893651!4d-96.8189625!16s%2Fg%2F11b70khxvz!19sChIJHalttQE8TIYRv5qVpSB0Gyk?authuser=0&hl=pt-BR&rclk=1,LivePURE®,"4,8",-33,Escritório da empresa,·,·,5601 Granite Pkwy #750,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,https://livepure.com/,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Goodier+Cosmetics+Inc/data=!4m7!3m6!1s0x864e9c915a600f6f:0xdaf38c53d2208124!8m2!3d32.8158054!4d-96.8933145!16s%2Fg%2F1tflb1s1!19sChIJbw9gWpGcToYRJIEg0lOM89o?authuser=0&hl=pt-BR&rclk=1,Goodier Cosmetics Inc,4,-23,Fabricante de produtos cosméticos,·,·,9019 Premier Row,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://www.goodiercosmetics.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/Beauty+Manufacturing+Solutions+Corporation+-+Fort+Worth/data=!4m7!3m6!1s0x864dd1d782d2adcf:0x367315d17cf68dee!8m2!3d32.982255!4d-97.241954!16s%2Fg%2F11kjmcjsrd!19sChIJz63SgtfRTYYR7o32fNEVczY?authuser=0&hl=pt-BR&rclk=1,Beauty Manufacturing Solutions Corporation - Fort Worth,"4,3",-3,Fabricante,·,·,5650 Alliance Gateway Fwy,Fechado,· Abre seg. às 07:00,#ERROR!,,Website,http://bmscjobs.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/VISOL+Products/data=!4m7!3m6!1s0x864c192232155555:0xa5de2ea4123e209b!8m2!3d33.0091897!4d-96.7005006!16s%2Fg%2F11fm_7nhnn!19sChIJVVUVMiIZTIYRmyA-EqQu3qU?authuser=0&hl=pt-BR&rclk=1,VISOL Products,5,-3,Loja,·,·,859 J Pl,Fechado,· Abre seg. às 09:30,#ERROR!,,Website,https://www.visolproducts.com/,,Rotas,,·,,,
"https://www.google.com.br/maps/place/Botanical+Science,+Inc./data=!4m7!3m6!1s0x864c261dc63e4f0d:0xa71a253c86fd6224!8m2!3d32.9409821!4d-96.9213793!16s%2Fg%2F1tfsht6s!19sChIJDU8-xh0mTIYRJGL9hjwlGqc?authuser=0&hl=pt-BR&rclk=1","Botanical Science, Inc.","4,8",-39,Atacadista,·,1625 Wallace Dr #130,·,Fechado,· Abre seg. às 08:30,#ERROR!,,Website,http://www.botanicalscience.net/,,Rotas,,,,,
https://www.google.com.br/maps/place/Salon+Equipment+Pros/data=!4m7!3m6!1s0x864c1d3d5a15c319:0xcef2e341da4d86ca!8m2!3d33.0112225!4d-96.7013778!16s%2Fg%2F11cly8lf0b!19sChIJGcMVWj0dTIYRyoZN2kHj8s4?authuser=0&hl=pt-BR&rclk=1,Salon Equipment Pros,"3,8",-38,Atacadista de produtos de beleza,·,·,910 10th St Suite 200,,,#ERROR!,,Website,http://www.salonequipmentpros.com/,,Rotas,,,Serviços no local,,
https://www.google.com.br/maps/place/AVON+STORE/data=!4m7!3m6!1s0x864c19ff37fc5d95:0xe0a1fcbe4a654387!8m2!3d33.0310272!4d-96.7000933!16s%2Fg%2F11g_yds6xr!19sChIJlV38N_8ZTIYRh0NlSr78oeA?authuser=0&hl=pt-BR&rclk=1,AVON STORE,"4,7",-36,Loja de cosmético,·,·,1020 E Park Blvd,Fechado,· Abre seg. às 10:00,#ERROR!,,Website,http://www.youravon.com/frodrigu,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/THE+FACE+SHOP+Plano/data=!4m7!3m6!1s0x864c19a8b51524e9:0xd26e27522ac5f953!8m2!3d33.0398229!4d-96.697144!16s%2Fg%2F11cn9hht95!19sChIJ6SQVtagZTIYRU_nFKlInbtI?authuser=0&hl=pt-BR&rclk=1,THE FACE SHOP Plano,"3,3",-19,Loja de cosmético,·,·,"Inside Hmart Grocery Store, 3320 K Ave Unit 117",Aberto,· Fecha 20:00,#ERROR!,,Website,https://thefaceshopdallas.com/,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Issil+Beauty+Spa/data=!4m7!3m6!1s0x864c2331b20618a9:0xaec6681dcbb205cb!8m2!3d33.0754639!4d-96.8212052!16s%2Fg%2F11ftk6_2km!19sChIJqRgGsjEjTIYRywWyyx1oxq4?authuser=0&hl=pt-BR&rclk=1,Issil Beauty Spa,"4,9",-782,Spa médico,·,·,7140 Bishop Rd #F4,Fechado,· Abre seg. às 10:00,#ERROR!,,Website,http://issilbeautyspa.com/,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Blissful+Beauty+MedSpa/data=!4m7!3m6!1s0x864c2374c46cd689:0x8210c5e51e5a7f43!8m2!3d33.068921!4d-96.7718662!16s%2Fg%2F11w591kw5m!19sChIJidZsxHQjTIYRQ39aHuXFEII?authuser=0&hl=pt-BR&rclk=1,Blissful Beauty MedSpa,5,-81,Spa médico,·,·,6833 Coit Rd Suite 104,Fechado,· Abre seg. às 10:00,#ERROR!,,Website,https://blissfulbeautymedspa.com/,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Texas+Pure+Products/data=!4m7!3m6!1s0x864c17cc767ae5e5:0x7c75722a5b1fa52f!8m2!3d33.1143183!4d-96.7357115!16s%2Fg%2F1260stkk_!19sChIJ5eV6dswXTIYRL6UfWypydXw?authuser=0&hl=pt-BR&rclk=1,Texas Pure Products,"4,4",-154,Fornecedor de cobertura morta,·,·,9901 Custer Rd,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://www.texaspureproducts.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/Nature+Wins/data=!4m7!3m6!1s0x864c2376eab845d1:0x1e1acd13964f7da2!8m2!3d33.0457985!4d-96.832106!16s%2Fg%2F11fjy400tz!19sChIJ0UW46nYjTIYRon1PlhPNGh4?authuser=0&hl=pt-BR&rclk=1,Nature Wins,"4,9",-776,Loja de vitaminas e suplementos,·,·,6009 W Parker Rd 149 Box 178,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,https://thedrardisshow.com/nature-wins/,,Rotas,,·,Entrega,,
https://www.google.com.br/maps/place/Packaging+Corporation+of+America/data=!4m7!3m6!1s0x864c193944866b9b:0x2b0ce4b4c3bad37f!8m2!3d33.0060019!4d-96.6845503!16s%2Fg%2F1tqyfxd_!19sChIJm2uGRDkZTIYRf9O6w7TkDCs?authuser=0&hl=pt-BR&rclk=1,Packaging Corporation of America,"3,8",-81,Empresa de embalagens,·,·,1800 E Plano Pkwy,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://www.packagingcorp.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/Horizon+Forest+Products/data=!4m7!3m6!1s0x864e812ba5861d27:0xbbe16d1ed20f284!8m2!3d33.0058599!4d-96.676448!16s%2Fg%2F11ckvl4w9c!19sChIJJx2GpSuBToYRhPIg7dEWvgs?authuser=0&hl=pt-BR&rclk=1,Horizon Forest Products,"4,9",-25,Loja de pisos,·,·,2800 E Plano Pkwy #200,Fechado,· Abre seg. às 07:00,#ERROR!,,Website,http://www.horizonforest.com/,,Rotas,,·,Retirada na loja,,
https://www.google.com.br/maps/place/Chemolee+Lab+Corporation/data=!4m7!3m6!1s0x864e83dbf8ae27e3:0xfaaa288c4742a524!8m2!3d32.8213791!4d-97.0013642!16s%2Fg%2F1tdb4pq_!19sChIJ4yeu-NuDToYRJKVCR4woqvo?authuser=0&hl=pt-BR&rclk=1,Chemolee Lab Corporation,"4,2",-5,Fabricante de produtos cosméticos,·,·,3820 Conflans Rd,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://www.chemolee.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/K+Beauty+Supply/data=!4m7!3m6!1s0x864c19aed37de3d9:0x221728eae76290bd!8m2!3d33.0363466!4d-96.6978348!16s%2Fg%2F1tdd128w!19sChIJ2eN9064ZTIYRvZBi5-ooFyI?authuser=0&hl=pt-BR&rclk=1,K Beauty Supply,"4,1",-506,Loja de produtos de beleza,·,·,Fechado,· Abre seg. às 09:00,·,#ERROR!,,Rotas,,,,,1110 E Parker Rd #102,Compras na loja,,
https://www.google.com.br/maps/place/Survivor+Gals/data=!4m7!3m6!1s0x864c1866b0c7e3af:0xb13dee34c01cddd1!8m2!3d33.0389898!4d-96.7315518!16s%2Fg%2F1tfvhm35!19sChIJr-PHsGYYTIYR0d0cwDTuPbE?authuser=0&hl=pt-BR&rclk=1,Survivor Gals,"4,6",-38,Cabeleireiro,·,3000 Custer Rd #190,·,Fechado,· Abre seg. às 10:00,#ERROR!,,Website,http://www.survivorgals.com/,,Rotas,,,Serviços no local,,
https://www.google.com.br/maps/place/Cosmetic+Labs+LP/data=!4m7!3m6!1s0x864c29e9d2d51dc5:0x24c6914c9837c381!8m2!3d32.8979988!4d-96.9858779!16s%2Fg%2F1td59006!19sChIJxR3V0ukpTIYRgcM3mEyRxiQ?authuser=0&hl=pt-BR&rclk=1,Cosmetic Labs LP,3,-11,Fabricante,·,·,3131 Premier Dr,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://cosmeticlaboratories.com/,,Rotas,,·,,,
"https://www.google.com.br/maps/place/Products+Unlimited,+Inc./data=!4m7!3m6!1s0x864c23bf350bf5f1:0xe6774cac449f4c89!8m2!3d33.0752018!4d-96.8229577!16s%2Fg%2F11q4dthpd6!19sChIJ8fULNb8jTIYRiUyfRKxMd-Y?authuser=0&hl=pt-BR&rclk=1","Products Unlimited, Inc.",,,Loja de Artigos Hospitalares,·,·,7160 Dallas Pkwy Suite 175,Fechado,· Abre seg. às 09:00,#ERROR!,,Website,http://products-unlimited.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/Sauce+Beauty/data=!4m7!3m6!1s0x864c3cbba33fffff:0xb9f47864b392a631!8m2!3d33.0875525!4d-96.8211156!16s%2Fg%2F11h5q8fxnh!19sChIJ__8_o7s8TIYRMaaSs2R49Lk?authuser=0&hl=pt-BR&rclk=1,Sauce Beauty,,,Loja de cosmético,·,·,5830 Granite Pkwy,,,#ERROR!,,Website,https://saucebeauty.com/pages/contact-us,,Rotas,,,,,
https://www.google.com.br/maps/place/Salon+Service+Group/data=!4m7!3m6!1s0x864c19acb1b704ef:0xddfc56a8575037aa!8m2!3d33.0095517!4d-96.714858!16s%2Fg%2F1w665tg8!19sChIJ7wS3sawZTIYRqjdQV6hW_N0?authuser=0&hl=pt-BR&rclk=1,Salon Service Group,"3,3",-8,Loja de produtos de beleza,·,·,700 Alma Dr #108,Fechado,· Abre seg. às 08:30,#ERROR!,,Website,http://www.salonservicegroup.com/,,Rotas,,·,Compras na loja,,
https://www.google.com.br/maps/place/The+Pest+Shop+-+Pest+Control+and+DIY+Products/data=!4m7!3m6!1s0x864c189194ff6fb1:0x77ffa021cf690eb9!8m2!3d33.019862!4d-96.735922!16s%2Fg%2F1wc48cbx!19sChIJsW__lJEYTIYRuQ5pzyGg_3c?authuser=0&hl=pt-BR&rclk=1,The Pest Shop - Pest Control and DIY Products,"4,9",-240,Dedetizadora,·,·,2231 W 15th St B,Fechado,· Abre seg. às 10:00,#ERROR!,,Website,http://www.pestshop.com/,,Rotas,,·,Compras na loja,,
https://www.google.com.br/maps/place/American+Button+Machines/data=!4m7!3m6!1s0x864c1898cae47241:0x870304b22c3a49c2!8m2!3d33.0111939!4d-96.6859131!16s%2Fg%2F1tdrxq87!19sChIJQXLkypgYTIYRwkk6LLIEA4c?authuser=0&hl=pt-BR&rclk=1,American Button Machines,"4,9",-177,Fabricante,·,·,1845 Summit Ave #408,Fechado,· Abre seg. às 08:00,#ERROR!,,Website,http://www.americanbuttonmachines.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/MAC+Cosmetics/data=!4m7!3m6!1s0x864c3cafb029e0a1:0xffe303f0cfed3e9b!8m2!3d33.0812515!4d-96.8262522!16s%2Fg%2F11c83493m3!19sChIJoeApsK88TIYRmz7tz_AD4_8?authuser=0&hl=pt-BR&rclk=1,MAC Cosmetics,"4,5",-97,Loja de cosmético,·,·,7601 Windrose Ave. Space #: F115,Fechado,· Abre seg. às 10:00,#ERROR!,,Website,https://stores.maccosmetics.com/us/tx/plano/7601-windrose-ave?y_source=1_MTMwMTUwODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Rotas,,·,Compras na loja,,
https://www.google.com.br/maps/place/Neo+Beauty+Supply/data=!4m7!3m6!1s0x864c22c0bfafd913:0x67de7a8c4f4aa132!8m2!3d33.0574452!4d-96.77199!16s%2Fg%2F1tf3p960!19sChIJE9mvv8AiTIYRMqFKT4x63mc?authuser=0&hl=pt-BR&rclk=1,Neo Beauty Supply,"3,9",-197,Loja de produtos de beleza,·,·,Fechado,· Abre seg. às 09:00,·,#ERROR!,,Rotas,,,,,6205 Coit Rd #300b,Serviços no local,,
https://www.google.com.br/maps/place/Mixi+Skincare/data=!4m7!3m6!1s0x864c23cf2175d0f9:0x9ffe17cd4e286f34!8m2!3d33.018032!4d-96.79243!16s%2Fg%2F11l2gydbjr!19sChIJ-dB1Ic8jTIYRNG8oTs0X_p8?authuser=0&hl=pt-BR&rclk=1,Mixi Skincare,5,-7,Clínica de dermatologia,·,·,4888 Dexter Dr #600,,,#ERROR!,,Website,https://www.mixiskincare.com/,,Rotas,,,,,
https://www.google.com.br/maps/place/Backyard+Products/data=!4m7!3m6!1s0x864c2300242e0687:0x9d37f936aa8f0cfb!8m2!3d33.0393854!4d-96.8313314!16s%2Fg%2F11mlxbcg2r!19sChIJhwYuJAAjTIYR-wyPqjb5N50?authuser=0&hl=pt-BR&rclk=1,Backyard Products,,,Escritório da empresa,·,·,2805 Dallas Pkwy #305,,,,,Website,https://www.backyardproducts.com/,,Rotas,,,,,
https://www.google.com.br/maps/place/ARG+Laboratories/data=!4m7!3m6!1s0x864e9d71bc4826b3:0xe5ed09be5fb549e1!8m2!3d32.874213!4d-96.886959!16s%2Fg%2F11d_797bp7!19sChIJsyZIvHGdToYR4Um1X74J7eU?authuser=0&hl=pt-BR&rclk=1,ARG Laboratories,5,-2,Laboratório,·,·,2639 Manana Dr,Fechado,· Abre seg. às 08:30,#ERROR!,,Website,http://www.arglaboratories.com/contact-us/,,Rotas,,·,,,
https://www.google.com.br/maps/place/Sally+Beauty/data=!4m7!3m6!1s0x864c2301afca106f:0x8edc703326d20370!8m2!3d33.0253375!4d-96.7931775!16s%2Fg%2F11w97ms2fx!19sChIJbxDKrwEjTIYRcAPSJjNw3I4?authuser=0&hl=pt-BR&rclk=1,Sally Beauty,"4,6",-17,Loja de cosmético,·,·,1900 Preston Rd Suite 205,Fecha em breve,· 19:00 · Abre seg. às 10:00,#ERROR!,,Website,https://stores.sallybeauty.com/tx/plano/beauty-supply-plano-tx-10872.html?utm_source=GMBlisting&utm_medium=organic,,Rotas,,·,Compras na loja,,
https://www.google.com.br/maps/place/SalonCentric/data=!4m7!3m6!1s0x864c23608801338d:0x484dbfec4d901985!8m2!3d33.0484466!4d-96.8325363!16s%2Fg%2F11g6qt3h6k!19sChIJjTMBiGAjTIYRhRmQTey_TUg?authuser=0&hl=pt-BR&rclk=1,SalonCentric,"4,7",-20,Loja de produtos de beleza,·,·,3600 Communications Pkwy,Fechado,· Abre seg. às 09:00,#ERROR!,,Website,http://www.rdapromartstores.com/,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/CHANEL+Fragrance+%26+Beauty/data=!4m7!3m6!1s0x864c3d74ea2d89c1:0x6c551a4c9a6a6a38!8m2!3d33.0816258!4d-96.8258218!16s%2Fg%2F11nnn3mpq0!19sChIJwYkt6nQ9TIYROGpqmkwaVWw?authuser=0&hl=pt-BR&rclk=1,CHANEL Fragrance & Beauty,4,-72,Loja de cosmético,·,·,Fechado,· Abre seg. às 11:00,Produtos de grife luxuosos e elegantes,#ERROR!,,Rotas,,,,,"7700 Windrose Avenue, Legacy Dr",Serviços no local,,
https://www.google.com.br/maps/place/STYLES+UPON+STYLES/data=!4m7!3m6!1s0x864c19cc850c0197:0xed46346d296d7154!8m2!3d33.0415939!4d-96.7369401!16s%2Fg%2F11bxg0yd3c!19sChIJlwEMhcwZTIYRVHFtKW00Ru0?authuser=0&hl=pt-BR&rclk=1,STYLES UPON STYLES,5,-112,Loja de produtos para barbeiro,·,·,2237b W Parker Rd,,,#ERROR!,,Website,https://ceeyoung.ecwid.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/STYLES+UPON+STYLES/data=!4m7!3m6!1s0x864c19cc850c0197:0xed46346d296d7154!8m2!3d33.0415939!4d-96.7369401!16s%2Fg%2F11bxg0yd3c!19sChIJlwEMhcwZTIYRVHFtKW00Ru0?authuser=0&hl=pt-BR&rclk=1,STYLES UPON STYLES,5,-112,Loja de produtos para barbeiro,·,·,2237b W Parker Rd,,,#ERROR!,,Website,https://ceeyoung.ecwid.com/,,Rotas,,·,,,
https://www.google.com.br/maps/place/Plano+Sheet+Metal/data=!4m7!3m6!1s0x864c19684ee9e8af:0x71717e5d0fadf3cf!8m2!3d33.0150683!4d-96.6768492!16s%2Fg%2F1v_ncxmd!19sChIJr-jpTmgZTIYRz_OtD11-cXE?authuser=0&hl=pt-BR&rclk=1,Plano Sheet Metal,5,-39,Fabricante de estruturas metálicas,·,,·,2712 S Rigsbee Dr # 1,Fechado,· Abre seg. às 08:00,·,#ERROR!,https://planosheetmetaltx.net/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/Arc+metal+work+and+General+Contractor/data=!4m7!3m6!1s0x5b29950d4dbdc7d:0x1bd988e1d7bbf6d8!8m2!3d33.01042!4d-96.7011035!16s%2Fg%2F11sgy879_4!19sChIJfdzb1FCZsgUR2Pa71-GI2Rs?authuser=0&hl=pt-BR&rclk=1,Arc metal work and General Contractor,5,-29,Fabricante de estruturas metálicas,,,·,,Aberto,· Fecha 00:00,,#ERROR!,https://www.arcmetalsdfw.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/All+Metals+Fabricating/data=!4m7!3m6!1s0x864c1758ef2b203d:0x771790a7df52d0fd!8m2!3d33.0821112!4d-96.6779391!16s%2Fg%2F11cjhlsfyt!19sChIJPSAr71gXTIYR_dBS36eQF3c?authuser=0&hl=pt-BR&rclk=1,All Metals Fabricating,"4,7",-15,Fabricante de estruturas metálicas,·,,·,200 Allentown Pkwy,Fechado,· Abre seg. às 07:00,·,#ERROR!,https://www.ametals.com/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/Metal+Supermarkets+Plano/data=!4m7!3m6!1s0x864c193d0357e8f7:0x144c6aabbc091b25!8m2!3d33.0097316!4d-96.6928365!16s%2Fg%2F12lsjyx6n!19sChIJ9-hXAz0ZTIYRJRsJvKtqTBQ?authuser=0&hl=pt-BR&rclk=1,Metal Supermarkets Plano,"4,7",-91,Fornecedor de Metal,·,,·,1401 Summit Ave STE 7,Fechado,· Abre seg. às 08:00,·,#ERROR!,https://www.metalsupermarkets.com/location/plano/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/Cox+Welding+Services+Inc./data=!4m7!3m6!1s0x864c1910d7afa683:0xbac0cdbd6bc8cda7!8m2!3d33.017592!4d-96.6918201!16s%2Fg%2F1td6smqw!19sChIJg6av1xAZTIYRp83Ia73NwLo?authuser=0&hl=pt-BR&rclk=1,Cox Welding Services Inc.,"4,6",-38,Soldador,·,,1512 14th St,·,Fechado,· Abre seg. às 06:00,,#ERROR!,https://www.coxweldingservices.com/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/On+Call+Mobile+Welding/data=!4m7!3m6!1s0x864c19ceb23a5e2f:0x593525315b2291bf!8m2!3d33.0109047!4d-96.7004736!16s%2Fg%2F11xvbpfldz!19sChIJL146ss4ZTIYRv5EiWzElNVk?authuser=0&hl=pt-BR&rclk=1,On Call Mobile Welding,5,-13,Soldador,·,,917 J Pl suite 2,·,Aberto 24 horas,,,#ERROR!,https://oncallmobilewelding.com/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/Regal+Research+and+Manufacturing/data=!4m7!3m6!1s0x864c1924a7ff7413:0xab952b58b607f906!8m2!3d33.0069158!4d-96.6961284!16s%2Fg%2F1td58_ym!19sChIJE3T_pyQZTIYRBvkHtlgrlas?authuser=0&hl=pt-BR&rclk=1,Regal Research and Manufacturing,"3,8",-32,Fornecedor de chapas metálicas,·,,·,1200 E Plano Pkwy,Fechado,· Abre seg. às 07:30,·,#ERROR!,http://www.regalresearch.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/North+Dallas+Metal/data=!4m7!3m6!1s0x864c193f817403ef:0xf8bc04c8211de68!8m2!3d33.0153347!4d-96.6892169!16s%2Fg%2F1tp0f1wg!19sChIJ7wN0gT8ZTIYRaN4RgkzAiw8?authuser=0&hl=pt-BR&rclk=1,North Dallas Metal,"3,3",-7,Fornecedor de chapas metálicas,·,,·,1200 Placid Ave #550,Fechado,· Abre seg. às 08:00,·,#ERROR!,http://www.northdallasmetal.com/,,Website,,Rotas,,,
"https://www.google.com.br/maps/place/HollyFab+-+Holly+Fabrications,+LLC/data=!4m7!3m6!1s0x864c26c9fc65a97f:0x2c49976f0e8bdc00!8m2!3d32.9591559!4d-96.8417856!16s%2Fg%2F1v7tlsjr!19sChIJf6ll_MkmTIYRANyLDm-XSSw?authuser=0&hl=pt-BR&rclk=1","HollyFab - Holly Fabrications, LLC",5,-24,Fabricante de estruturas metálicas,·,,·,4145 Billy Mitchell Dr,Fechado,· Abre seg. às 08:00,·,#ERROR!,http://hollyfab.com/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/Texas+Metal+Design/data=!4m7!3m6!1s0x5554514a3f3d297:0x459c384280c82f1e!8m2!3d33.081036!4d-97.0890757!16s%2Fg%2F11rl5g3yb5!19sChIJl9LzoxRFVQURHi_IgEI4nEU?authuser=0&hl=pt-BR&rclk=1,Texas Metal Design,"4,8",-19,Oficina de metal,·,,835 Hawse Dr,·,Fechado,· Abre seg. às 09:00,,#ERROR!,https://texasmetaldesign.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/SR+Premier+Metal+Works/data=!4m7!3m6!1s0x864c177b455b4239:0x8e0036c1160e634b!8m2!3d33.1026027!4d-96.6703065!16s%2Fg%2F11scksphx9!19sChIJOUJbRXsXTIYRS2MOFsE2AI4?authuser=0&hl=pt-BR&rclk=1,SR Premier Metal Works,5,-2,Fabricante de estruturas metálicas,·,,·,104 S Austin Dr ste a,Fechado,· Abre seg. às 09:00,,,https://www.srpremiermetalworks.com/,,Website,,Rotas,,,
"https://www.google.com.br/maps/place/Vulcan+Machine+Werks,+Inc./data=!4m7!3m6!1s0x864c19fe22d7706f:0x9be30babe026ed87!8m2!3d33.0120966!4d-96.6794644!16s%2Fg%2F11lqq6gss2!19sChIJb3DXIv4ZTIYRh-0m4KsL45s?authuser=0&hl=pt-BR&rclk=1","Vulcan Machine Werks, Inc.","4,7",-73,Oficina de máquinas,·,,·,2600 Technology Dr Ste. 500,Fechado,· Abre seg. às 08:30,·,#ERROR!,http://www.vulcanmachinewerks.com/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/Texas+Metal+Fabricators+Inc/data=!4m7!3m6!1s0x864c1d82c8a862ed:0x609392f402537d0c!8m2!3d32.9142358!4d-96.6226964!16s%2Fg%2F1tltmsb8!19sChIJ7WKoyIIdTIYRDH1TAvSSk2A?authuser=0&hl=pt-BR&rclk=1,Texas Metal Fabricators Inc,"4,4",-7,Fabricante de estruturas metálicas,·,,·,718 E Walnut St,Fechado,· Abre seg. às 07:30,·,#ERROR!,,,Rotas,,,,,
https://www.google.com.br/maps/place/Dallas+WaterJet/data=!4m7!3m6!1s0x864c191537e05785:0x270a1b71ba11e863!8m2!3d33.0139192!4d-96.6857913!16s%2Fg%2F11c4cb_f67!19sChIJhVfgNxUZTIYRY-gRunEbCic?authuser=0&hl=pt-BR&rclk=1,Dallas WaterJet,5,-2,Fabricante de estruturas metálicas,·,,·,1901 10th St #400a,Fechado,· Abre seg. às 08:00,·,#ERROR!,http://dallaswaterjet.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/Iron+World/data=!4m7!3m6!1s0x864c3da9b6833bc1:0x11e393beaba4ea3!8m2!3d33.1493781!4d-96.8061717!16s%2Fg%2F11j53lklh_!19sChIJwTuDtqk9TIYRo0666js5HgE?authuser=0&hl=pt-BR&rclk=1,Iron World,"4,8",-95,Empresa de construções metálicas,·,,·,8845 Gary Burns Dr #120,Fechado,· Abre seg. às 09:00,·,#ERROR!,http://www.ironworldusa.com/,,Website,,Rotas,,,
"https://www.google.com.br/maps/place/Artistic+Metal+Fabricators,+Inc./data=!4m7!3m6!1s0x864ea0862e3c43ad:0xbfd3cbb38006a636!8m2!3d32.88882!4d-96.703484!16s%2Fg%2F1vhlylq9!19sChIJrUM8LoagToYRNqYGgLPL078?authuser=0&hl=pt-BR&rclk=1","Artistic Metal Fabricators, Inc.",3,-2,Fabricante de estruturas metálicas,·,,10211 Plano Rd #102,·,Fechado,· Abre seg. às 08:00,,#ERROR!,http://amfiron.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/Steadfast+Metal+Buildings/data=!4m7!3m6!1s0x864c3d4d1f08902f:0x10f926665844da2d!8m2!3d33.1086889!4d-96.803443!16s%2Fg%2F11l2y1qdr7!19sChIJL5AIH009TIYRLdpEWGYm-RA?authuser=0&hl=pt-BR&rclk=1,Steadfast Metal Buildings,5,-17,Fornecedor,·,,·,9201 Warren Pkwy #300,Fechado,· Abre seg. às 08:00,·,#ERROR!,https://steadfastmetalbuildings.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/Lake+Cities+Fabrications+LLC/data=!4m7!3m6!1s0x864c2e1a5cb4cdb5:0x4bb400a049a483c5!8m2!3d33.0527813!4d-96.9926358!16s%2Fg%2F1tdn9226!19sChIJtc20XBouTIYRxYOkSaAAtEs?authuser=0&hl=pt-BR&rclk=1,Lake Cities Fabrications LLC,"4,7",-13,Fornecedor de chapas metálicas,·,,·,780B N Kealy Ave,Fechado,· Abre seg. às 07:30,·,#ERROR!,http://lakecitiesfab.com/,,Website,,Rotas,,,
"https://www.google.com.br/maps/place/Principal+Technology,+Inc/data=!4m7!3m6!1s0x864c1bfc22e9c607:0x1c9a2faf4d06d034!8m2!3d33.0134636!4d-96.6858298!16s%2Fg%2F1tj3lgz8!19sChIJB8bpIvwbTIYRNNAGTa8vmhw?authuser=0&hl=pt-BR&rclk=1","Principal Technology, Inc",5,-4,Fabricante de estruturas metálicas,·,,·,1901 10th St #400,Fechado,· Abre seg. às 09:00,·,#ERROR!,https://www.principaltechnology.com/,,Website,,Rotas,,,
